BUYER_ID,frequency,recency,profit
173454,1,65,16
173455,1,126,11
173456,1,4,24
173458,2,24,16
173459,1,126,42
173460,1,218,2
173462,1,187,1
173463,1,31,5
173466,1,187,1
173467,1,218,3
173468,1,4,1
173469,1,31,1
173471,1,3,10
173476,1,32,10
173480,1,95,10
173481,1,126,6
173483,1,25,11
173485,4,32,12
173486,2,17,14
173487,3,27,11
173489,1,187,10
173491,1,187,1
173503,1,34,5
173504,1,186,2
173506,1,156,3
173507,1,95,8
173508,1,65,2
173509,1,27,4
173511,1,157,6
173512,4,2,19
173515,11,2,46
173516,1,187,8
173517,1,32,13
173519,2,64,17
173520,1,34,2
173521,2,187,2
173522,4,4,77
173523,1,126,10
173524,1,157,2
173525,1,187,7
173526,1,126,1
173527,3,2,10
173528,1,126,11
173529,4,22,39
173531,5,2,12
173532,1,34,1
173533,1,34,7
173535,2,4,16
173536,4,2,17
173537,2,3,6
173539,1,32,11
173541,1,4,8
173543,4,0,37
173545,2,20,9
173546,1,95,2
173548,1,126,1
173549,2,34,2
173550,2,156,8
173551,1,34,11
173552,1,34,10
173553,7,0,50
173554,1,337,5
173555,1,126,1
173556,1,157,1
173558,1,126,1
173560,7,15,41
173561,2,34,21
173562,1,34,11
173563,1,157,16
173564,9,2,44
173566,1,65,2
173567,4,0,15
173568,1,65,5
173569,1,95,2
173571,10,2,51
173572,1,65,3
173581,4,15,24
173583,6,1,77
173584,1,26,10
173585,1,34,2
173586,1,21,9
173591,1,95,1
173592,2,29,13
173593,3,1,11
173594,1,65,2
173597,1,32,10
173598,1,34,8
173600,1,34,11
173601,12,2,65
173602,1,65,4
173603,2,22,14
173605,1,126,3
173606,1,26,9
173611,1,126,2
173612,1,65,3
173613,1,34,13
173614,6,17,17
173617,1,65,2
173619,1,31,1
173621,1,126,2
173623,1,34,15
173625,1,126,1
173628,7,0,55
173630,3,3,14
173633,1,65,8
173634,1,65,8
173635,1,65,1
173636,1,65,3
173637,1,65,24
173638,1,95,2
173639,1,34,2
173643,2,25,8
173662,1,65,6
173663,1,34,10
173664,1,32,31
173665,1,30,8
173667,1,125,8
173668,2,65,3
173669,1,95,4
173670,2,95,3
173671,1,34,2
173672,1,34,16
173673,3,31,11
173677,2,34,2
173681,1,65,1
173682,1,95,2
173683,1,95,4
173684,1,34,4
173687,2,94,10
173688,1,34,3
173691,3,1,5
173692,1,65,1
173694,1,30,1
173696,5,95,9
173699,3,24,22
173702,5,2,26
173703,1,3,8
173704,1,30,31
173705,2,4,12
173706,4,19,10
173713,1,248,4
173715,1,16,13
173716,3,3,15
173717,1,65,1
173721,1,34,4
173744,1,32,5
173745,2,4,9
173748,1,4,8
173749,1,31,2
173751,1,32,8
173752,1,24,2
173754,1,34,7
173755,2,31,8
173756,1,4,10
173759,1,4,6
173761,1,26,10
173762,1,4,2
173764,1,65,13
173765,1,65,10
173768,2,16,6
173771,1,4,1
173773,1,32,15
173774,1,31,15
173775,1,31,15
173776,1,31,15
173777,1,31,15
173778,1,31,15
173779,1,31,15
173780,1,31,5
173781,1,31,7
173784,1,31,9
173787,2,4,10
173789,1,65,6
173790,2,65,10
173791,1,4,6
173792,1,34,1
173795,1,4,2
173796,1,29,13
173799,1,4,1
173800,1,4,13
173801,5,18,52
173802,1,32,32
173803,1,34,2
173805,1,30,1
173807,5,19,26
173809,1,31,7
173813,1,34,14
173815,1,32,8
173818,2,23,11
173819,3,17,13
173820,1,34,4
173824,2,31,8
173827,5,21,26
173828,1,34,42
173829,1,34,6
173830,1,4,12
173831,1,32,1
173832,1,30,3
173833,1,34,7
173837,1,31,42
173838,1,31,42
173840,1,34,6
173841,2,34,8
173843,1,32,11
173846,2,31,27
173847,1,34,9
173848,1,32,8
173851,1,34,3
173853,1,34,6
173856,1,186,2
173865,2,4,6
173866,1,186,2
173869,1,30,2
173872,1,31,1
173873,1,125,7
173874,1,29,10
173877,1,31,2
173879,1,29,35
173880,2,2,15
173881,1,31,4
173883,1,32,1
173884,1,32,8
173885,1,337,6
173892,1,24,1
173893,2,4,6
173894,12,1,90
173895,4,1,26
173898,1,4,18
173900,1,32,4
173901,1,31,3
173902,1,32,10
173903,10,17,25
173905,1,2,3
173921,1,32,2
173924,1,30,10
173925,1,26,8
173927,2,17,14
173928,1,31,1
173929,1,25,11
173931,1,25,8
173932,1,31,2
173933,2,20,3
173934,1,28,4
173935,1,26,15
173936,1,30,6
173937,2,30,8
173938,2,24,15
173939,1,32,4
173940,1,30,10
173941,1,31,13
173942,2,24,5
173943,1,28,10
173944,1,31,3
173945,1,30,3
173946,3,3,22
173947,1,28,12
173948,1,30,1
173949,1,30,3
173950,1,31,5
173952,1,32,6
173956,1,31,1
173957,1,26,4
173958,1,31,1
173960,2,15,7
173962,5,29,21
173963,7,1,16
173981,1,29,1
173982,1,31,5
173983,7,15,30
173984,1,25,8
173985,1,29,8
173987,1,28,3
173989,1,29,10
173995,1,31,6
173996,1,30,1
173997,1,28,10
173998,3,17,19
174000,1,29,1
174001,1,27,8
174002,1,30,3
174004,1,28,1
174005,1,28,8
174006,4,20,38
174007,1,31,11
174008,2,28,10
174015,1,29,3
174016,1,30,1
174017,2,22,23
174018,3,31,16
174019,1,31,3
174020,8,1,43
174022,1,31,4
174023,1,31,1
174024,1,31,7
174025,1,31,4
174026,2,28,20
174028,2,16,11
174030,9,3,100
174031,2,23,10
174032,1,28,1
174042,1,29,1
174043,1,30,2
174044,7,15,43
174045,1,23,10
174046,1,28,10
174047,2,22,12
174049,4,15,10
174050,9,3,23
174051,1,26,8
174052,1,23,13
174053,1,30,2
174055,2,28,9
174056,1,28,2
174057,1,27,20
174058,1,28,2
174059,1,27,10
174060,2,28,6
174062,1,28,13
174063,1,29,1
174066,2,27,11
174067,2,26,5
174068,2,23,4
174069,1,25,31
174070,5,0,24
174071,1,29,1
174074,2,18,5
174079,1,28,3
174081,3,19,12
174082,1,28,12
174083,1,23,13
174085,1,28,9
174089,1,29,2
174090,1,30,6
174091,1,30,6
174092,2,29,5
174094,3,25,8
174095,1,30,6
174096,5,2,37
174101,1,306,7
174122,1,26,3
174125,6,18,20
174126,1,27,20
174127,1,27,7
174128,2,23,7
174129,1,26,12
174130,1,26,12
174131,6,16,52
174133,4,2,20
174135,1,28,6
174136,1,27,8
174139,1,28,6
174140,1,28,1
174141,3,16,8
174143,3,23,6
174144,3,15,21
174147,1,28,9
174148,1,26,8
174150,1,27,2
174152,1,23,35
174153,1,28,2
174154,2,22,6
174155,1,27,2
174156,5,2,9
174157,2,25,3
174161,1,27,2
174166,3,0,18
174167,1,26,1
174168,1,26,35
174169,6,2,9
174171,2,28,8
174173,1,27,2
174175,1,27,11
174177,2,26,11
174179,1,29,6
174180,1,24,1
174181,1,27,2
174182,1,29,2
174183,2,20,17
174184,1,28,1
174187,1,25,2
174188,6,3,28
174191,1,27,1
174193,1,27,2
174194,1,28,3
174195,1,23,12
174202,4,2,12
174203,1,26,10
174205,1,20,2
174209,1,25,8
174210,1,28,11
174213,1,28,2
174215,1,26,3
174216,5,21,36
174218,1,27,1
174219,1,24,1
174220,1,27,8
174222,1,27,1
174225,7,16,46
174227,1,28,4
174229,2,25,20
174230,3,1,9
174231,5,0,51
174233,7,2,36
174234,1,25,10
174236,1,27,3
174237,3,18,24
174238,1,26,4
174240,2,22,3
174241,1,26,1
174246,1,26,3
174247,1,21,7
174248,4,1,33
174250,1,28,2
174251,1,26,1
174253,1,27,6
174254,1,27,4
174255,3,2,15
174258,2,3,5
174259,1,26,3
174260,1,26,5
174263,1,27,4
174264,1,26,3
174281,1,27,1
174283,1,25,15
174284,3,15,11
174285,1,26,2
174286,1,25,4
174287,1,22,3
174289,1,25,7
174290,3,16,8
174292,1,24,1
174293,1,24,42
174297,1,22,2
174300,1,26,1
174301,5,2,17
174302,1,18,7
174303,1,26,6
174304,10,1,58
174305,2,21,3
174307,1,24,11
174308,2,23,7
174309,1,27,5
174310,5,2,19
174311,2,22,3
174312,2,25,5
174314,3,17,22
174316,1,24,5
174317,1,24,6
174321,1,25,11
174322,1,22,2
174325,1,25,5
174326,2,25,4
174328,2,23,49
174336,5,15,17
174337,1,23,13
174338,1,24,18
174339,1,24,2
174340,1,25,1
174341,1,25,9
174342,2,125,19
174343,1,20,7
174345,3,1,16
174346,1,24,2
174349,1,23,11
174350,1,24,22
174351,1,25,5
174353,1,23,2
174354,1,24,1
174355,5,15,30
174357,1,23,15
174358,1,23,24
174359,1,23,8
174360,1,23,7
174361,1,24,8
174362,1,20,3
174363,1,23,8
174366,1,24,8
174367,1,24,7
174368,1,20,2
174369,3,18,13
174371,2,26,38
174372,3,15,8
174374,1,26,3
174375,1,24,1
174376,1,24,6
174377,1,25,1
174378,2,2,15
174379,1,23,1
174382,1,22,16
174383,1,23,8
174385,1,24,46
174386,1,24,6
174387,1,23,2
174388,1,23,1
174392,4,22,11
174393,1,24,11
174394,1,24,10
174395,1,23,2
174396,1,23,14
174397,2,17,11
174398,1,24,2
174400,1,23,3
174403,1,23,14
174404,1,23,12
174405,1,19,16
174406,3,15,8
174407,1,24,3
174408,2,2,6
174410,1,23,24
174411,1,21,22
174412,1,23,8
174413,2,17,25
174418,1,17,3
174420,1,23,4
174421,2,23,5
174424,1,23,11
174425,1,25,5
174426,1,25,3
174427,2,15,9
174434,1,24,1
174441,1,23,5
174443,2,3,11
174444,1,21,15
174446,1,16,4
174449,3,22,8
174451,1,22,1
174455,1,1,1
174457,7,1,12
174458,1,23,14
174460,4,17,4
174461,1,24,5
174462,4,22,20
174464,1,24,1
174465,1,17,5
174466,1,217,2
174468,1,22,1
174469,1,125,1
174472,1,24,1
174474,2,22,8
174475,3,2,3
174476,4,2,14
174477,1,22,10
174478,1,23,6
174480,1,20,5
174484,2,24,4
174485,1,23,5
174488,1,125,3
174493,1,23,2
174495,1,19,3
174496,1,21,2
174499,1,247,3
174500,1,19,8
174501,1,16,11
174504,1,22,2
174505,2,20,27
174507,3,1,12
174508,1,64,5
174521,1,22,6
174526,1,21,15
174527,3,21,5
174528,1,22,7
174530,1,20,8
174531,1,17,10
174533,1,22,2
174534,1,23,2
174536,1,21,7
174537,1,21,8
174538,1,23,3
174539,1,22,2
174540,1,2,2
174541,2,22,7
174542,1,20,8
174543,1,20,3
174544,7,18,39
174545,1,33,4
174546,1,23,3
174547,2,22,4
174548,5,1,18
174550,2,3,15
174551,2,94,10
174553,3,3,8
174555,1,23,2
174557,1,20,8
174558,1,22,1
174559,2,22,7
174560,1,19,5
174562,1,21,10
174566,2,2,6
174567,3,1,23
174569,1,22,1
174570,1,22,8
174571,1,21,1
174574,4,2,19
174575,1,18,2
174576,1,22,3
174577,1,21,3
174578,3,22,16
174579,2,33,30
174580,3,23,12
174581,1,23,7
174582,3,21,4
174584,1,19,15
174586,5,1,17
174587,2,18,10
174588,3,21,10
174590,1,33,47
174591,1,21,1
174592,4,2,13
174593,2,20,8
174595,1,23,2
174598,1,22,1
174599,2,22,17
174600,3,3,10
174621,1,22,2
174622,1,18,16
174624,5,15,27
174626,1,20,13
174628,1,19,8
174630,1,19,5
174632,1,22,4
174634,1,19,15
174635,1,22,15
174636,1,20,22
174638,1,22,1
174639,3,1,13
174643,1,21,1
174645,1,20,2
174647,12,1,36
174648,1,20,8
174650,2,17,9
174652,3,3,12
174653,1,22,4
174656,1,20,16
174660,1,15,11
174661,1,20,11
174662,1,247,5
174664,4,0,20
174666,1,20,2
174667,3,22,15
174672,1,18,1
174675,3,19,7
174676,1,337,10
174677,5,2,18
174678,1,19,4
174680,2,22,6
174682,16,1,72
174683,7,15,20
174684,4,18,25
174685,1,18,16
174687,1,337,1
174688,1,19,8
174689,1,21,4
174690,3,2,23
174691,1,22,4
174698,1,19,7
174702,2,19,4
174703,3,18,5
174705,2,20,13
174708,1,21,4
174712,1,33,3
174721,1,20,1
174724,1,16,6
174726,1,22,3
174737,2,2,4
174742,1,17,11
174743,1,18,10
174747,1,18,8
174748,3,64,28
174749,1,21,1
174750,3,16,11
174755,6,2,10
174757,5,1,17
174759,1,20,3
174760,1,19,1
174761,1,18,10
174763,1,17,10
174765,4,1,7
174766,4,15,8
174767,2,18,2
174768,4,20,24
174770,2,1,3
174771,1,18,32
174773,1,18,16
174774,1,20,1
174775,1,3,2
174777,2,17,8
174779,2,3,11
174781,1,156,3
174783,1,20,11
174784,5,0,14
174785,1,21,7
174786,3,156,8
174787,1,0,2
174788,1,337,2
174791,1,337,2
174792,1,94,2
174795,2,337,4
174796,1,186,2
174797,1,247,2
174799,1,17,10
174800,1,18,10
174801,1,247,2
174802,1,337,2
174804,2,20,4
174807,1,20,8
174809,5,16,22
174810,1,20,1
174812,2,156,3
174813,1,21,1
174815,4,2,12
174818,1,156,2
174819,3,3,11
174821,1,21,2
174823,1,278,2
174824,1,247,2
174826,1,20,7
174827,2,20,4
174828,2,20,11
174832,2,2,4
174834,1,16,4
174839,2,19,3
174840,1,19,1
174841,2,17,3
174842,1,19,1
174843,1,247,2
174844,1,16,11
174845,3,18,3
174846,2,2,2
174850,5,2,7
174852,1,20,6
174853,1,17,4
174855,2,337,4
174856,1,337,6
174857,1,16,2
174861,3,64,6
174867,1,17,7
174870,5,17,37
174880,1,21,3
174882,2,337,4
174883,1,21,14
174885,1,19,5
174889,1,17,10
174893,4,0,12
174894,2,17,9
174896,2,17,8
174897,1,156,2
174898,8,0,26
174899,1,20,3
174900,1,186,2
174902,4,2,15
174903,1,186,2
174904,1,17,1
174907,2,17,2
174908,1,20,5
174909,2,2,5
174911,3,33,11
174921,1,247,4
174922,1,17,8
174923,1,337,2
174924,2,16,9
174927,1,17,10
174928,1,306,2
174929,1,17,20
174930,1,306,2
174932,3,15,3
174934,3,0,27
174936,2,15,7
174937,1,16,15
174938,3,15,6
174939,3,18,7
174940,3,18,10
174941,1,247,2
174943,3,18,6
174944,1,15,2
174945,3,247,6
174948,1,19,4
174950,2,17,12
174952,1,19,2
174953,1,18,2
174959,1,337,2
174966,1,18,5
174968,1,17,1
174974,1,247,2
174975,7,1,16
174977,3,18,8
174980,4,15,5
174982,2,1,5
174983,1,186,2
174984,2,1,6
174985,1,247,2
174986,1,247,1
174987,1,1,2
174990,1,0,1
174992,1,247,2
174994,1,16,4
174995,1,17,1
174998,3,3,9
175000,2,19,7
175001,1,247,2
175003,1,18,5
175004,1,156,2
175007,1,18,1
175009,1,186,8
175012,1,17,37
175014,2,16,11
175018,1,17,2
175019,4,18,19
175023,1,19,1
175024,1,17,2
175025,1,18,3
175026,1,16,2
175027,1,18,8
175029,1,17,3
175032,1,17,3
175033,2,186,4
175035,1,17,10
175036,1,306,2
175041,3,16,5
175042,3,16,16
175051,2,3,6
175053,3,16,4
175056,2,17,2
175059,1,186,3
175060,3,19,5
175061,1,20,15
175062,1,19,1
175064,3,15,11
175066,1,19,5
175067,3,18,13
175070,1,337,2
175072,1,17,7
175081,3,64,31
175087,1,19,11
175088,1,3,2
175094,1,247,2
175095,1,18,6
175097,1,3,2
175098,1,16,1
175100,1,17,2
175101,1,18,2
175103,1,247,2
175104,1,2,18
175105,1,16,4
175106,1,16,8
175107,1,16,2
175110,1,15,2
175111,1,16,37
175112,1,247,2
175115,1,16,11
175120,1,18,5
175123,2,16,6
175127,1,15,37
175131,1,2,4
175132,1,19,9
175133,1,19,4
175134,2,16,5
175135,1,16,2
175136,2,247,4
175137,1,337,2
175139,2,19,3
175140,2,18,3
175142,1,18,1
175144,1,15,12
175149,2,17,8
175151,2,3,9
175152,1,18,1
175153,1,19,5
175154,1,278,2
175155,1,33,4
175156,3,156,5
175157,2,17,6
175158,1,15,1
175159,1,337,2
175160,1,18,1
175164,3,17,12
175169,1,3,2
175170,2,18,3
175173,2,306,4
175174,1,16,10
175175,2,2,11
175178,1,337,7
175179,1,19,5
175180,5,1,30
175183,2,0,9
175184,3,16,11
175186,1,18,2
175187,1,17,1
175190,1,16,2
175202,1,18,10
175204,1,15,3
175205,1,18,14
175207,1,18,17
175209,2,16,31
175210,1,125,2
175211,1,247,2
175212,5,16,17
175213,1,337,16
175214,1,18,8
175215,3,16,20
175217,1,18,4
175218,1,16,1
175219,1,16,5
175222,1,16,1
175223,1,247,2
175224,1,15,1
175225,1,64,7
175228,1,247,5
175231,5,17,27
175233,1,278,2
175235,2,186,14
175236,2,17,2
175237,1,18,1
175239,1,247,8
175241,1,17,1
175244,5,16,14
175245,1,18,17
175246,1,18,1
175250,3,16,6
175251,1,33,2
175252,1,278,3
175253,2,18,16
175254,2,2,3
175257,1,15,15
175258,1,247,2
175261,1,16,4
175262,1,278,14
175264,1,18,1
175268,1,64,2
175269,1,1,1
175270,1,15,3
175272,3,0,5
175273,1,156,2
175274,2,17,12
175275,3,15,4
175276,4,0,6
175277,1,17,1
175278,1,17,3
175279,1,17,3
175280,1,16,7
175282,1,16,5
175285,1,18,4
175288,2,247,4
175289,1,337,4
175291,1,15,1
175292,2,94,4
175295,1,337,8
175297,1,337,1
175298,3,3,6
175300,2,16,3
175302,1,337,11
175305,1,337,2
175306,1,337,1
175307,1,337,33
175308,1,15,1
175309,1,337,37
175311,1,15,6
175313,1,17,1
175314,2,16,3
175315,1,247,2
175316,1,15,10
175317,1,15,11
175318,1,337,11
175319,1,156,2
175320,1,16,1
175321,1,278,16
175324,1,247,2
175325,1,337,8
175326,1,15,2
175329,1,15,2
175331,1,278,10
175333,1,247,2
175334,2,0,7
175335,2,3,4
175336,2,278,4
175337,3,247,6
175339,2,16,9
175341,3,15,5
175342,1,15,15
175346,5,15,16
175347,1,17,4
175348,1,17,5
175349,1,3,10
175352,1,15,2
175355,1,16,8
175356,2,0,2
175361,1,15,1
175362,6,0,9
175363,1,16,2
175365,1,15,1
175370,1,15,1
175371,1,33,1
175375,1,2,2
175379,2,15,8
175383,1,17,20
175385,1,16,1
175386,1,217,2
175391,2,0,32
175394,1,16,3
175397,2,186,6
175399,1,306,22
175401,1,16,1
175402,1,15,6
175403,1,247,1
175404,2,15,7
175405,1,16,6
175406,1,16,1
175408,1,247,2
175411,3,94,6
175412,3,17,20
175414,3,15,12
175417,1,337,7
175418,1,15,11
175420,1,306,2
175421,2,0,12
175422,3,0,5
175425,2,15,4
175426,1,15,1
175429,1,15,5
175430,1,278,17
175431,1,15,15
175432,8,3,44
175433,5,247,10
175434,2,2,8
175437,2,15,8
175444,1,15,3
175446,1,337,11
175447,1,247,2
175449,1,337,2
175450,1,337,4
175453,1,247,2
175454,2,125,4
175455,2,16,8
175457,1,247,2
175458,1,278,20
175462,2,15,5
175463,1,16,5
175464,1,337,3
175465,1,278,35
175466,1,247,2
175467,1,16,2
175468,3,0,10
175469,2,247,2
175472,4,2,27
175473,1,247,2
175476,7,2,17
175477,1,2,2
175478,1,64,1
175480,1,337,8
175481,1,337,8
175483,1,278,10
175485,1,337,1
175487,1,16,1
175489,1,337,1
175490,3,3,6
175491,1,337,3
175492,1,337,11
175493,2,15,2
175496,2,247,6
175501,1,15,1
175502,1,337,2
175503,1,125,1
175504,2,64,6
175505,1,306,2
175506,1,247,2
175508,2,15,20
175510,1,337,1
175513,1,16,3
175514,1,15,1
175515,1,15,2
175516,2,16,4
175521,3,278,5
175522,1,337,10
175525,3,247,15
175526,1,16,3
175529,1,2,2
175530,1,16,7
175533,1,15,5
175534,1,337,1
175536,1,15,4
175541,1,247,2
175544,1,15,3
175546,9,0,47
175548,1,15,3
175549,1,337,1
175553,2,156,4
175554,2,247,4
175558,1,247,2
175562,1,247,11
175581,3,278,10
175583,3,15,16
175584,1,15,2
175586,1,15,5
175587,2,278,4
175591,1,337,2
175592,3,94,13
175593,1,3,8
175594,1,247,11
175595,1,94,1
175596,1,247,20
175598,1,247,14
175602,1,278,3
175603,2,1,21
175608,1,15,1
175612,1,247,2
175613,1,247,3
175615,1,247,11
175616,2,64,15
175618,1,15,2
175619,1,337,4
175621,1,64,4
175622,3,0,16
175623,1,15,2
175625,1,247,8
175627,1,186,15
175628,1,337,1
175630,2,15,8
175631,2,33,4
175632,1,247,11
175635,1,278,2
175637,3,1,6
175638,1,278,2
175639,1,337,1
175640,1,278,2
175641,4,0,12
175642,1,337,1
175644,1,15,3
175645,3,1,5
175646,1,0,1
175647,1,278,1
175648,1,278,2
175652,1,247,3
175655,1,278,3
175656,1,278,4
175657,2,278,5
175658,1,247,20
175659,1,15,2
175662,1,247,10
175665,2,64,2
175666,2,94,12
175667,1,278,1
175669,1,247,42
175670,1,15,8
175672,11,0,16
175673,1,278,2
175675,2,15,10
175676,1,337,2
175677,1,278,8
175678,1,15,2
175679,4,2,34
175680,1,278,3
175682,1,337,8
175683,3,156,9
175685,1,247,1
175686,1,278,4
175688,1,247,2
175689,1,247,18
175690,1,278,1
175691,1,156,11
175692,1,247,8
175699,1,337,3
175700,1,278,5
175703,2,15,7
175704,1,247,22
175705,2,337,4
175706,1,15,2
175707,1,337,2
175708,2,33,6
175709,1,247,2
175710,1,337,1
175711,5,17,9
175713,1,337,1
175714,1,278,2
175715,4,0,11
175716,3,247,13
175717,1,15,16
175719,2,94,7
175720,4,2,37
175721,1,15,8
175722,1,15,11
175726,1,278,2
175727,3,15,4
175728,1,337,4
175729,2,247,4
175730,4,15,37
175731,1,15,2
175741,6,15,7
175742,1,15,2
175743,1,247,20
175745,1,15,2
175746,2,247,4
175748,1,186,5
175749,3,247,6
175750,3,278,6
175751,1,278,2
175752,3,125,13
175753,2,278,4
175754,3,3,6
175755,1,278,2
175756,1,278,2
175757,1,278,1
175758,1,247,10
175760,1,247,42
175761,1,247,8
175763,1,247,2
175764,1,247,2
175765,1,247,2
175766,1,186,2
175767,1,247,1
175769,1,247,1
175770,1,278,8
175773,2,247,4
175774,1,247,11
175775,1,247,3
175779,1,247,10
175781,1,278,1
175783,2,94,4
175784,1,247,1
175786,1,156,8
175787,5,247,10
175788,1,186,9
175790,1,247,18
175792,1,2,1
175793,2,278,8
175794,1,247,2
175795,1,247,5
175796,1,247,8
175798,1,247,3
175799,5,2,30
175801,1,337,2
175803,1,337,8
175805,2,0,6
175806,3,0,6
175809,2,186,4
175810,1,186,11
175811,2,337,4
175814,1,186,3
175815,3,3,10
175816,2,94,4
175817,1,247,3
175819,2,64,13
175821,1,278,2
175824,2,247,13
175825,2,0,5
175828,1,247,8
175829,2,278,7
175830,1,247,1
175831,2,1,9
175832,1,278,2
175833,1,247,3
175835,4,1,8
175836,1,247,2
175837,1,64,3
175838,2,2,5
175841,1,278,2
175843,1,337,4
175844,2,247,2
175847,1,186,2
175848,1,278,2
175849,1,337,2
175850,1,278,2
175851,1,278,2
175852,1,186,2
175853,1,247,14
175855,2,247,4
175857,1,2,2
175858,1,247,2
175859,2,278,6
175860,1,247,2
175861,1,278,2
175862,1,247,4
175864,3,247,16
175865,2,247,3
175868,1,186,11
175870,2,0,6
175871,2,156,2
175872,1,2,6
175873,3,1,8
175878,2,0,11
175879,1,247,2
175881,1,156,14
175882,3,3,6
175883,1,3,2
175884,1,186,1
175885,1,156,1
175888,1,247,2
175891,1,278,3
175892,2,94,9
175894,1,3,2
175895,4,3,8
175896,2,247,4
175897,2,3,4
175898,1,247,2
175899,2,3,4
175900,3,94,6
175901,3,2,12
175903,2,278,4
175904,1,278,4
175905,1,64,2
175906,1,278,2
175907,1,247,2
175909,5,156,30
175910,1,186,5
175911,1,247,12
175912,1,156,8
175913,3,94,3
175914,1,247,1
175916,1,337,1
175919,1,156,10
175920,1,337,2
175924,1,337,2
175926,2,278,4
175928,1,247,1
175930,1,247,2
175931,1,247,2
175933,2,94,2
175934,1,247,1
175935,1,33,3
175936,1,247,2
175937,2,2,5
175938,2,247,4
175941,3,3,9
175943,1,337,2
175944,3,1,5
175947,1,247,2
175948,2,2,5
175949,1,247,1
175952,1,278,2
175953,1,247,1
175954,1,337,2
175955,1,278,2
175956,1,156,2
175960,1,156,5
175961,2,125,2
175962,2,247,2
175963,2,186,4
175965,2,247,2
175966,1,247,2
175967,1,33,1
175968,1,337,2
175970,2,247,2
175972,2,3,3
175974,2,94,2
175977,2,217,2
175978,1,247,1
175979,1,247,6
175980,1,217,2
175982,1,247,1
175985,1,3,2
175986,1,247,1
175987,1,247,1
175989,2,1,14
175990,3,156,5
175991,1,156,15
175992,1,306,2
175993,1,156,8
175995,1,306,5
175997,3,3,3
175998,1,156,10
176000,2,247,4
176001,1,3,10
176002,1,247,1
176003,2,247,4
176005,2,247,4
176006,2,306,2
176007,1,247,1
176008,1,247,1
176009,1,186,2
176013,2,156,5
176014,6,2,31
176015,2,247,2
176017,1,247,1
176018,1,156,2
176019,1,3,2
176020,1,3,4
176023,1,247,1
176024,2,156,4
176025,1,156,14
176026,2,2,2
176029,1,247,1
176032,2,0,5
176034,1,156,42
176035,1,306,2
176044,1,186,1
176045,1,247,2
176047,1,125,11
176048,3,3,21
176050,4,3,8
176051,2,2,4
176054,1,2,2
176055,2,125,3
176057,2,247,3
176058,1,306,6
176059,1,247,2
176061,1,64,2
176062,1,186,2
176063,1,306,1
176067,1,306,2
176068,3,3,9
176069,2,125,4
176073,1,156,10
176074,1,186,1
176080,1,186,1
176082,1,94,15
176084,2,2,2
176085,3,0,5
176086,1,247,1
176087,1,2,2
176088,2,94,13
176089,2,2,6
176090,1,247,1
176091,2,33,4
176092,2,33,3
176093,1,186,6
176094,1,217,1
176095,2,33,3
176096,2,247,4
176097,1,186,1
176099,1,186,2
176100,1,186,4
176101,3,2,4
176103,1,1,1
176104,2,0,9
176105,1,247,4
176106,1,156,2
176107,1,247,1
176108,1,247,5
176111,2,94,9
176112,2,3,5
176113,3,94,7
176114,1,3,4
176115,15,0,70
176117,1,306,5
176121,2,156,5
176122,2,94,21
176123,1,247,2
176124,1,247,8
176125,2,125,4
176128,1,247,1
176129,4,3,9
176131,2,94,5
176134,2,1,4
176135,2,3,6
176136,1,247,1
176137,1,247,4
176138,1,247,2
176139,1,33,33
176142,1,3,8
176143,1,247,3
176148,1,186,1
176149,1,186,2
176150,2,3,2
176151,3,3,11
176161,2,125,4
176162,1,247,3
176163,1,186,3
176164,1,33,8
176165,1,186,2
176166,1,94,10
176167,1,247,2
176168,1,125,11
176169,3,94,21
176170,1,278,2
176171,2,0,12
176173,2,3,7
176175,1,3,9
176176,2,247,9
176181,1,247,1
176183,1,186,4
176184,1,125,3
176185,1,125,5
176186,2,186,7
176187,1,33,42
176188,1,94,7
176192,1,186,2
176193,1,3,32
176194,1,186,5
176195,1,247,1
176197,1,94,10
176199,1,278,8
176201,3,2,7
176202,4,0,6
176203,1,94,8
176205,1,186,1
176206,1,94,35
176207,1,64,5
176209,1,125,33
176210,1,278,3
176211,1,278,1
176215,1,278,5
176216,1,186,1
176218,2,186,2
176219,1,94,11
176220,2,186,4
176223,1,94,9
176224,1,186,12
176225,2,94,8
176226,2,186,4
176227,1,186,4
176229,1,186,4
176230,1,186,32
176233,1,156,1
176234,1,186,3
176235,1,156,1
176236,2,94,2
176238,3,3,5
176239,1,186,1
176241,2,186,2
176242,1,278,6
176243,1,186,1
176244,1,1,4
176245,5,0,7
176246,1,186,1
176247,1,186,1
176248,1,125,35
176249,1,156,6
176252,1,278,16
176253,1,94,35
176254,1,94,3
176257,1,278,2
176258,1,278,2
176259,1,247,3
176261,1,278,2
176263,1,33,5
176264,1,217,2
176268,2,2,3
176269,2,125,47
176270,3,1,12
176271,2,2,11
176272,1,156,2
176273,1,278,2
176274,1,186,1
176275,1,278,2
176276,1,94,1
176281,1,186,1
176282,2,2,6
176284,2,186,2
176285,1,33,15
176288,3,2,13
176289,1,94,10
176290,1,125,4
176291,1,3,15
176292,1,94,12
176293,1,2,5
176294,2,94,8
176295,1,64,16
176296,2,1,17
176297,1,94,10
176298,1,186,2
176300,1,33,3
176301,1,156,1
176302,1,94,31
176303,1,156,5
176306,5,2,5
